sale_id,user_id,product_id,quantity,total_price
3234,642,74,1,384.55
3235,64,40,5,319.95
3236,437,24,1,54.3
3237,853,41,2,277.04
3238,959,73,2,497.68
3239,287,50,2,442.46
3240,838,40,4,255.96
3241,161,27,1,262.18
3242,800,57,5,1907.8
3243,598,77,1,383.17
3244,902,79,5,1985.3
3245,403,88,1,110.73
3246,631,40,3,191.97
3247,389,41,1,138.52
3248,210,50,1,221.23
3249,187,50,3,663.69
3250,809,43,3,242.85
3251,765,89,3,570.06
3252,672,32,5,299.3
3253,466,64,2,436.38
3254,66,61,2,949.28
3255,439,61,4,1898.56
3256,21,34,3,1080.15
3257,254,85,1,75.5
3258,556,39,1,234.54
3259,309,5,1,69.91
3260,935,18,1,300.05
3261,225,79,1,397.06
3262,848,32,1,59.86
3263,876,49,2,372.48
3264,763,12,3,198.3
3265,142,94,2,131.26
3266,902,48,3,1206.18
3267,475,27,4,1048.72
3268,431,49,1,186.24
3269,728,87,2,875.92
3270,63,58,1,414.1
3271,800,65,5,925.2
3272,100,28,3,255.9
3273,904,68,3,1428.36
3274,108,39,4,938.16
3275,813,19,5,71.8
3276,231,63,3,592.86
3277,879,73,3,746.52
3278,202,71,2,978.88
3279,295,92,5,1362.9
3280,153,100,2,948.58
3281,597,37,1,208.69
3282,437,52,1,443.44
3283,60,49,1,186.24
3284,200,97,4,445.28
3285,456,54,1,122.44
3286,736,63,5,988.1
3287,198,4,5,1439.7
3288,171,3,2,13.24
3289,230,20,5,1995.9
3290,836,46,2,94.72
3291,345,14,3,1291.89
3292,371,42,2,717.06
3293,704,62,5,365.15
3294,374,49,1,186.24
3295,353,19,2,28.72
3296,47,30,2,806.62
3297,723,94,1,65.63
3298,431,47,1,161.9
3299,879,37,1,208.69
3300,291,27,5,1310.9
3301,271,2,1,305.04
3302,169,55,3,1197.42
3303,84,19,4,57.44
3304,325,25,4,327.28
3305,929,21,4,402.72
3306,289,44,2,665.24
3307,384,25,4,327.28
3308,998,13,4,1612.8
3309,16,54,5,612.2
3310,635,50,2,442.46
3311,233,69,4,849.36
3312,923,28,1,85.3
3313,780,31,5,1863.8
3314,240,70,4,920.92
3315,779,61,2,949.28
3316,399,18,3,900.15
3317,66,4,1,287.94
3318,257,75,2,852.66
3319,154,82,5,2168.8
3320,835,63,5,988.1
3321,162,94,1,65.63
3322,281,21,3,302.04
3323,831,44,3,997.86
3324,812,83,5,1233.85
3325,55,39,1,234.54
3326,402,45,1,121.73
3327,942,34,1,360.05
3328,787,6,3,48.69
3329,97,80,3,738.72
3330,951,63,4,790.48
3331,774,53,5,346.8
3332,774,76,2,317.3
3333,867,43,5,404.75
3334,498,39,4,938.16
3335,194,54,3,367.32
3336,711,42,5,1792.65
3337,876,1,1,184.39
3338,608,74,4,1538.2
3339,452,90,3,129.75
3340,695,42,2,717.06
3341,569,24,4,217.2
3342,512,55,4,1596.56
3343,15,76,3,475.95
3344,753,6,4,64.92
3345,814,71,5,2447.2
3346,365,29,5,1703.45
3347,735,58,2,828.2
3348,865,25,1,81.82
3349,634,61,4,1898.56
3350,382,100,4,1897.16
3351,88,37,1,208.69
3352,514,84,5,26.05
3353,888,73,5,1244.2
3354,207,66,1,46.09
3355,219,64,2,436.38
3356,467,47,2,323.8
3357,644,20,3,1197.54
3358,133,25,2,163.64
3359,349,55,3,1197.42
3360,733,74,5,1922.75
3361,19,99,4,825.44
3362,770,24,4,217.2
3363,438,54,2,244.88
3364,59,2,1,305.04
3365,318,40,5,319.95
3366,266,20,5,1995.9
3367,888,85,5,377.5
3368,237,74,2,769.1
3369,137,25,4,327.28
3370,541,22,2,333.7
3371,865,84,4,20.84
3372,796,47,2,323.8
3373,607,47,2,323.8
3374,240,50,3,663.69
3375,44,62,1,73.03
3376,349,83,5,1233.85
3377,372,66,5,230.45
3378,190,31,3,1118.28
3379,475,19,1,14.36
3380,594,33,3,685.47
3381,973,90,3,129.75
3382,358,12,4,264.4
3383,269,46,1,47.36
3384,208,11,3,109.77
3385,276,31,1,372.76
3386,997,11,4,146.36
3387,268,31,2,745.52
3388,767,93,5,1283.15
3389,386,89,1,190.02
3390,778,62,1,73.03
3391,67,82,2,867.52
3392,710,23,5,1442.9
3393,70,10,1,268.17
3394,374,75,1,426.33
3395,254,76,1,158.65
3396,366,40,5,319.95
3397,761,46,5,236.8
3398,446,16,2,228.9
3399,958,68,2,952.24
3400,593,60,1,89.75
3401,528,97,4,445.28
3402,943,62,4,292.12
3403,879,70,2,460.46
3404,933,57,3,1144.68
3405,949,56,5,1582.35
3406,367,7,4,87.52
3407,929,44,1,332.62
3408,56,63,4,790.48
3409,4,95,4,1943.48
3410,564,94,1,65.63
3411,290,38,2,982.48
3412,1000,21,4,402.72
3413,426,72,2,960.18
3414,597,91,3,546.36
3415,913,60,2,179.5
3416,92,68,2,952.24
3417,318,61,2,949.28
3418,521,31,5,1863.8
3419,504,42,4,1434.12
3420,465,86,4,1755.64
3421,700,29,5,1703.45
3422,891,13,3,1209.6
3423,795,16,1,114.45
3424,749,78,2,673.38
3425,118,70,2,460.46
3426,540,91,4,728.48
3427,379,87,3,1313.88
3428,115,17,1,85.28
3429,718,55,5,1995.7
3430,762,91,1,182.12
3431,516,4,5,1439.7
3432,11,39,2,469.08
3433,51,6,4,64.92
3434,288,18,2,600.1
3435,390,69,4,849.36
3436,594,25,4,327.28
3437,407,13,4,1612.8
3438,710,55,1,399.14
3439,98,58,5,2070.5
3440,320,74,5,1922.75
3441,195,94,2,131.26
3442,104,72,3,1440.27
3443,835,74,2,769.1
3444,644,4,2,575.88
3445,157,5,5,349.55
3446,268,90,3,129.75
3447,649,85,4,302.0
3448,299,100,2,948.58
3449,581,54,4,489.76
3450,867,50,1,221.23
3451,129,42,2,717.06
3452,301,48,1,402.06
3453,262,97,2,222.64
3454,646,59,4,20.6
3455,489,36,2,833.64
3456,852,88,3,332.19
3457,252,96,2,837.68
3458,383,28,3,255.9
3459,55,93,1,256.63
3460,132,51,4,1457.48
3461,344,41,3,415.56
3462,399,4,1,287.94
3463,195,38,2,982.48
3464,504,23,5,1442.9
3465,761,28,1,85.3
3466,896,7,1,21.88
3467,721,62,1,73.03
3468,220,55,5,1995.7
3469,796,33,3,685.47
3470,458,51,1,364.37
3471,314,14,3,1291.89
3472,388,38,3,1473.72
3473,409,25,2,163.64
3474,949,74,1,384.55
3475,924,41,5,692.6
3476,157,31,5,1863.8
3477,583,39,4,938.16
3478,557,52,5,2217.2
3479,104,98,2,733.9
3480,548,64,3,654.57
3481,665,57,4,1526.24
3482,192,65,5,925.2
3483,593,20,4,1596.72
3484,18,21,1,100.68
3485,267,58,1,414.1
3486,73,6,5,81.15
3487,243,60,1,89.75
3488,977,25,3,245.46
3489,308,24,1,54.3
3490,922,81,4,1700.28
3491,448,89,3,570.06
3492,342,66,1,46.09
3493,82,24,3,162.9
3494,294,3,4,26.48
3495,848,75,1,426.33
3496,286,9,4,639.24
3497,44,50,5,1106.15
3498,668,46,1,47.36
3499,294,51,3,1093.11
3500,666,28,1,85.3
3501,692,37,5,1043.45
3502,567,23,3,865.74
3503,606,95,1,485.87
3504,963,5,5,349.55
3505,302,11,4,146.36
3506,828,46,2,94.72
3507,536,37,3,626.07
3508,131,77,1,383.17
3509,673,7,2,43.76
3510,695,15,2,59.06
3511,702,26,4,1700.88
3512,180,31,3,1118.28
3513,354,62,1,73.03
3514,207,30,4,1613.24
3515,886,2,4,1220.16
3516,520,68,2,952.24
3517,154,99,1,206.36
3518,573,57,3,1144.68
3519,481,11,4,146.36
3520,583,67,4,594.2
3521,690,92,2,545.16
3522,657,30,1,403.31
3523,991,31,1,372.76
3524,185,82,4,1735.04
3525,745,98,1,366.95
3526,585,34,4,1440.2
3527,685,56,2,632.94
3528,222,50,1,221.23
3529,138,57,2,763.12
3530,630,28,2,170.6
3531,650,65,4,740.16
3532,179,99,1,206.36
3533,639,100,4,1897.16
3534,404,18,3,900.15
3535,650,54,5,612.2
3536,54,45,3,365.19
3537,809,44,1,332.62
3538,95,26,4,1700.88
3539,166,51,4,1457.48
3540,581,53,5,346.8
3541,692,8,4,280.2
3542,516,18,3,900.15
3543,532,92,3,817.74
3544,290,11,5,182.95
3545,899,85,2,151.0
3546,600,74,4,1538.2
3547,460,57,4,1526.24
3548,801,52,1,443.44
3549,299,72,2,960.18
3550,283,80,4,984.96
3551,740,85,5,377.5
3552,894,16,4,457.8
3553,69,30,3,1209.93
3554,71,88,1,110.73
3555,540,48,4,1608.24
3556,427,31,3,1118.28
3557,61,4,5,1439.7
3558,715,23,4,1154.32
3559,185,20,1,399.18
3560,14,42,4,1434.12
3561,688,81,3,1275.21
3562,258,53,5,346.8
3563,734,88,5,553.65
3564,121,70,4,920.92
3565,399,87,5,2189.8
3566,232,9,2,319.62
3567,635,63,1,197.62
3568,859,10,3,804.51
3569,531,4,2,575.88
3570,633,37,4,834.76
3571,309,91,4,728.48
3572,181,92,1,272.58
3573,444,3,3,19.86
3574,552,62,4,292.12
3575,143,2,2,610.08
3576,918,42,4,1434.12
3577,218,77,5,1915.85
3578,369,57,5,1907.8
3579,637,9,3,479.43
3580,234,68,2,952.24
3581,274,42,2,717.06
3582,499,30,4,1613.24
3583,606,7,2,43.76
3584,734,50,3,663.69
3585,365,55,4,1596.56
3586,449,93,5,1283.15
3587,343,64,5,1090.95
3588,974,43,1,80.95
3589,723,30,4,1613.24
3590,581,86,3,1316.73
3591,287,61,1,474.64
3592,113,19,1,14.36
3593,536,93,3,769.89
3594,739,82,1,433.76
3595,422,19,3,43.08
3596,522,7,2,43.76
3597,412,86,1,438.91
3598,961,90,4,173.0
3599,253,80,1,246.24
3600,26,56,3,949.41
3601,280,1,4,737.56
3602,809,65,3,555.12
3603,573,60,4,359.0
3604,437,69,4,849.36
3605,66,59,5,25.75
3606,461,66,5,230.45
3607,1,96,1,418.84
3608,719,11,2,73.18
3609,928,5,2,139.82
3610,47,2,3,915.12
3611,232,69,1,212.34
3612,882,92,3,817.74
3613,702,58,4,1656.4
3614,327,7,1,21.88
3615,485,72,2,960.18
3616,662,51,1,364.37
3617,68,68,2,952.24
3618,827,67,3,445.65
3619,994,44,1,332.62
3620,572,90,4,173.0
3621,356,42,3,1075.59
3622,897,2,3,915.12
3623,260,52,2,886.88
3624,830,46,5,236.8
3625,15,52,1,443.44
3626,500,21,1,100.68
3627,666,24,3,162.9
3628,564,12,5,330.5
3629,165,17,5,426.4
3630,86,26,4,1700.88
3631,420,82,3,1301.28
3632,989,83,2,493.54
3633,289,4,4,1151.76
3634,924,1,1,184.39
3635,966,3,3,19.86
3636,484,20,4,1596.72
3637,527,85,4,302.0
3638,118,47,4,647.6
3639,385,67,3,445.65
3640,461,46,2,94.72
3641,514,2,1,305.04
3642,545,25,3,245.46
3643,202,17,3,255.84
3644,86,59,5,25.75
3645,919,82,1,433.76
3646,239,32,5,299.3
3647,486,76,1,158.65
3648,430,19,4,57.44
3649,348,42,1,358.53
3650,334,57,1,381.56
3651,923,31,1,372.76
3652,701,10,2,536.34
3653,123,34,1,360.05
3654,689,50,3,663.69
3655,227,17,1,85.28
3656,187,33,5,1142.45
3657,980,97,5,556.6
3658,721,28,3,255.9
3659,745,82,2,867.52
3660,831,49,4,744.96
3661,220,41,1,138.52
3662,569,18,4,1200.2
3663,603,21,5,503.4
3664,739,6,1,16.23
3665,474,86,5,2194.55
3666,517,21,5,503.4
3667,336,19,1,14.36
3668,192,14,3,1291.89
3669,378,3,2,13.24
3670,759,33,2,456.98
3671,502,64,2,436.38
3672,249,28,4,341.2
3673,582,13,5,2016.0
3674,76,43,2,161.9
3675,338,51,4,1457.48
3676,223,54,2,244.88
3677,848,83,3,740.31
3678,124,6,4,64.92
3679,184,58,5,2070.5
3680,197,60,2,179.5
3681,644,51,1,364.37
3682,575,94,2,131.26
3683,59,83,2,493.54
3684,604,66,5,230.45
3685,212,43,1,80.95
3686,204,53,5,346.8
3687,169,97,1,111.32
3688,818,40,4,255.96
3689,116,74,5,1922.75
3690,706,82,1,433.76
3691,662,24,1,54.3
3692,186,26,3,1275.66
3693,519,15,4,118.12
3694,322,86,2,877.82
3695,8,41,1,138.52
3696,366,95,5,2429.35
3697,520,35,5,1854.2
3698,280,29,1,340.69
3699,775,46,1,47.36
3700,519,6,4,64.92
3701,725,36,3,1250.46
3702,681,87,4,1751.84
3703,835,95,5,2429.35
3704,840,42,1,358.53
3705,667,82,5,2168.8
3706,734,15,4,118.12
3707,252,27,3,786.54
3708,659,16,2,228.9
3709,738,29,1,340.69
3710,767,24,2,108.6
3711,815,55,2,798.28
3712,708,89,1,190.02
3713,223,23,4,1154.32
3714,679,65,2,370.08
3715,268,34,5,1800.25
3716,896,26,4,1700.88
3717,710,65,3,555.12
3718,389,82,4,1735.04
3719,445,13,1,403.2
3720,408,71,2,978.88
3721,323,85,1,75.5
3722,743,42,3,1075.59
3723,612,47,4,647.6
3724,757,59,1,5.15
3725,122,57,1,381.56
3726,215,49,4,744.96
3727,621,10,2,536.34
3728,27,98,3,1100.85
3729,554,59,4,20.6
3730,914,5,5,349.55
3731,848,9,4,639.24
3732,529,85,3,226.5
3733,119,22,5,834.25
3734,265,10,3,804.51
3735,113,2,3,915.12
3736,372,72,2,960.18
3737,950,64,5,1090.95
3738,644,47,4,647.6
3739,906,1,3,553.17
3740,665,91,2,364.24
3741,395,65,2,370.08
3742,286,56,1,316.47
3743,555,80,1,246.24
3744,286,66,2,92.18
3745,751,21,5,503.4
3746,391,28,4,341.2
3747,84,76,1,158.65
3748,83,62,3,219.09
3749,780,87,1,437.96
3750,424,95,2,971.74
3751,18,57,2,763.12
3752,219,7,2,43.76
3753,773,48,1,402.06
3754,856,20,1,399.18
3755,476,92,5,1362.9
3756,104,45,3,365.19
3757,553,81,3,1275.21
3758,986,57,2,763.12
3759,788,64,3,654.57
3760,252,67,3,445.65
3761,776,65,1,185.04
3762,626,47,3,485.7
3763,127,16,4,457.8
3764,960,80,5,1231.2
3765,977,21,5,503.4
3766,766,26,3,1275.66
3767,970,98,5,1834.75
3768,202,100,1,474.29
3769,942,26,5,2126.1
3770,791,47,3,485.7
3771,942,41,4,554.08
3772,324,26,2,850.44
3773,270,19,2,28.72
3774,31,8,3,210.15
3775,171,31,2,745.52
3776,736,50,1,221.23
3777,450,7,4,87.52
3778,871,39,4,938.16
3779,970,88,5,553.65
3780,299,28,4,341.2
3781,399,60,1,89.75
3782,110,8,3,210.15
3783,544,17,1,85.28
3784,551,57,5,1907.8
3785,775,25,3,245.46
3786,256,62,2,146.06
3787,312,59,2,10.3
3788,19,43,5,404.75
3789,555,59,5,25.75
3790,277,42,3,1075.59
3791,902,14,4,1722.52
3792,415,90,3,129.75
3793,578,84,1,5.21
3794,172,20,2,798.36
3795,286,92,5,1362.9
3796,809,47,5,809.5
3797,992,33,5,1142.45
3798,195,18,5,1500.25
3799,125,62,5,365.15
3800,433,11,3,109.77
3801,358,74,5,1922.75
3802,32,43,4,323.8
3803,882,10,4,1072.68
3804,824,30,5,2016.55
3805,105,60,4,359.0
3806,324,95,5,2429.35
3807,520,53,1,69.36
3808,275,69,4,849.36
3809,329,1,5,921.95
3810,697,61,2,949.28
3811,466,29,1,340.69
3812,374,100,2,948.58
3813,168,28,4,341.2
3814,564,36,4,1667.28
3815,890,19,2,28.72
3816,332,40,5,319.95
3817,800,15,1,29.53
3818,885,43,1,80.95
3819,617,94,1,65.63
3820,459,24,5,271.5
3821,144,22,1,166.85
3822,377,78,3,1010.07
3823,822,32,2,119.72
3824,128,24,5,271.5
3825,370,65,2,370.08
3826,549,60,5,448.75
3827,743,51,1,364.37
3828,360,6,3,48.69
3829,511,38,1,491.24
3830,582,95,5,2429.35
3831,501,63,1,197.62
3832,368,24,4,217.2
3833,242,59,2,10.3
3834,195,64,5,1090.95
3835,177,13,1,403.2
3836,995,12,5,330.5
3837,607,12,3,198.3
3838,433,79,4,1588.24
3839,747,69,3,637.02
3840,434,5,5,349.55
3841,345,58,2,828.2
3842,85,3,4,26.48
3843,394,65,2,370.08
3844,222,26,5,2126.1
3845,605,64,1,218.19
3846,848,92,2,545.16
3847,709,15,4,118.12
3848,185,71,1,489.44
3849,462,10,4,1072.68
3850,872,90,1,43.25
3851,450,64,5,1090.95
3852,268,13,1,403.2
3853,247,99,4,825.44
3854,631,40,3,191.97
3855,866,71,2,978.88
3856,115,53,5,346.8
3857,839,57,4,1526.24
3858,474,89,1,190.02
3859,679,57,4,1526.24
3860,199,37,3,626.07
3861,647,92,5,1362.9
3862,205,1,5,921.95
3863,638,13,3,1209.6
3864,405,9,4,639.24
3865,843,95,2,971.74
3866,875,82,2,867.52
3867,964,9,1,159.81
3868,160,32,4,239.44
3869,798,81,5,2125.35
3870,184,34,2,720.1
3871,13,16,3,343.35
3872,26,52,5,2217.2
3873,175,60,4,359.0
3874,650,93,4,1026.52
3875,829,77,1,383.17
3876,537,1,4,737.56
3877,712,61,1,474.64
3878,891,94,2,131.26
3879,512,94,2,131.26
3880,449,97,3,333.96
3881,385,7,3,65.64
3882,36,86,5,2194.55
3883,361,7,3,65.64
3884,299,39,4,938.16
3885,984,53,5,346.8
3886,287,9,5,799.05
3887,292,23,1,288.58
3888,547,64,2,436.38
3889,575,74,5,1922.75
3890,27,39,3,703.62
3891,5,65,3,555.12
3892,811,91,5,910.6
3893,72,87,5,2189.8
3894,813,28,2,170.6
3895,110,63,2,395.24
3896,568,56,2,632.94
3897,482,96,3,1256.52
3898,142,86,3,1316.73
3899,210,49,1,186.24
3900,704,78,3,1010.07
3901,489,78,3,1010.07
3902,687,29,2,681.38
3903,32,80,5,1231.2
3904,963,64,4,872.76
3905,808,75,5,2131.65
3906,998,58,3,1242.3
3907,868,37,1,208.69
3908,812,74,4,1538.2
3909,410,49,3,558.72
3910,587,29,5,1703.45
3911,272,19,1,14.36
3912,333,63,2,395.24
3913,875,47,3,485.7
3914,36,6,3,48.69
3915,322,51,4,1457.48
3916,882,48,4,1608.24
3917,498,17,5,426.4
3918,855,14,1,430.63
3919,221,85,4,302.0
3920,741,78,3,1010.07
3921,920,78,5,1683.45
3922,120,99,2,412.72
3923,910,76,3,475.95
3924,677,4,1,287.94
3925,251,93,2,513.26
3926,478,48,5,2010.3
3927,636,54,3,367.32
3928,961,100,5,2371.45
3929,465,47,5,809.5
3930,357,53,4,277.44
3931,426,57,1,381.56
3932,338,28,5,426.5
3933,944,36,3,1250.46
3934,997,8,5,350.25
3935,885,74,4,1538.2
3936,134,6,3,48.69
3937,644,80,5,1231.2
3938,115,58,3,1242.3
3939,756,86,4,1755.64
3940,245,47,1,161.9
3941,772,6,2,32.46
3942,858,55,2,798.28
3943,535,71,4,1957.76
3944,625,22,1,166.85
3945,763,9,3,479.43
3946,261,76,4,634.6
3947,547,69,2,424.68
3948,74,73,2,497.68
3949,161,92,1,272.58
3950,306,86,1,438.91
3951,578,59,4,20.6
3952,678,40,3,191.97
3953,89,23,2,577.16
3954,647,52,5,2217.2
3955,850,20,2,798.36
3956,309,83,2,493.54
3957,835,33,1,228.49
3958,955,55,4,1596.56
3959,309,64,2,436.38
3960,245,56,3,949.41
3961,465,26,3,1275.66
3962,319,90,1,43.25
3963,671,18,2,600.1
3964,208,62,4,292.12
3965,968,28,4,341.2
3966,214,90,4,173.0
3967,265,30,2,806.62
3968,911,44,5,1663.1
3969,154,80,4,984.96
3970,526,33,1,228.49
3971,121,53,2,138.72
3972,143,10,1,268.17
3973,204,36,5,2084.1
3974,751,96,1,418.84
3975,25,52,5,2217.2
3976,677,52,1,443.44
3977,187,24,2,108.6
3978,974,51,3,1093.11
3979,395,7,4,87.52
3980,110,25,1,81.82
3981,985,4,2,575.88
3982,424,9,1,159.81
3983,415,91,5,910.6
3984,465,32,1,59.86
3985,802,42,5,1792.65
3986,888,10,3,804.51
3987,229,82,4,1735.04
3988,440,93,3,769.89
3989,31,63,3,592.86
3990,198,85,1,75.5
3991,348,44,4,1330.48
3992,438,24,1,54.3
3993,123,16,4,457.8
3994,145,48,4,1608.24
3995,116,50,1,221.23
3996,110,21,1,100.68
3997,75,4,4,1151.76
3998,701,46,2,94.72
3999,413,65,4,740.16
4000,207,38,3,1473.72
4001,94,75,3,1278.99
4002,225,67,5,742.75
4003,598,9,3,479.43
4004,746,23,5,1442.9
4005,771,69,2,424.68
4006,169,97,1,111.32
4007,296,19,4,57.44
4008,905,81,3,1275.21
4009,478,8,4,280.2
4010,78,21,3,302.04
4011,533,23,2,577.16
4012,786,77,4,1532.68
4013,315,40,5,319.95
4014,311,97,1,111.32
4015,793,54,1,122.44
4016,363,26,1,425.22
4017,933,83,5,1233.85
4018,57,8,5,350.25
4019,595,39,5,1172.7
4020,495,15,4,118.12
4021,412,93,3,769.89
4022,589,81,5,2125.35
4023,119,10,3,804.51
4024,850,33,1,228.49
4025,585,24,3,162.9
4026,401,98,3,1100.85
4027,794,32,1,59.86
4028,906,86,1,438.91
4029,819,45,1,121.73
4030,235,3,4,26.48
4031,616,37,1,208.69
4032,848,1,3,553.17
4033,204,7,1,21.88
4034,227,71,3,1468.32
4035,192,84,2,10.42
4036,942,78,5,1683.45
4037,664,86,3,1316.73
4038,797,47,4,647.6
4039,212,91,3,546.36
4040,203,3,5,33.1
4041,383,69,3,637.02
4042,762,41,4,554.08
4043,975,77,3,1149.51
4044,900,38,2,982.48
4045,759,23,1,288.58
4046,682,86,1,438.91
4047,482,38,2,982.48
4048,640,24,3,162.9
4049,328,85,5,377.5
4050,727,1,1,184.39
4051,27,55,1,399.14
4052,54,5,5,349.55
4053,624,10,1,268.17
4054,730,77,4,1532.68
4055,182,80,2,492.48
4056,371,3,3,19.86
4057,613,55,4,1596.56
4058,409,34,1,360.05
4059,616,95,3,1457.61
4060,310,61,4,1898.56
4061,357,72,1,480.09
4062,992,64,2,436.38
4063,914,46,1,47.36
4064,726,33,4,913.96
4065,122,16,5,572.25
4066,513,72,4,1920.36
4067,996,78,1,336.69
4068,220,36,2,833.64
4069,130,15,3,88.59
4070,632,93,2,513.26
4071,690,82,4,1735.04
4072,161,84,4,20.84
4073,285,20,3,1197.54
4074,478,98,1,366.95
4075,253,52,1,443.44
4076,227,36,4,1667.28
4077,636,52,4,1773.76
4078,172,4,1,287.94
4079,592,76,1,158.65
4080,149,68,5,2380.6
4081,457,74,4,1538.2
4082,196,34,3,1080.15
4083,366,97,5,556.6
4084,703,82,2,867.52
4085,412,19,1,14.36
4086,660,53,4,277.44
4087,331,93,3,769.89
4088,337,91,2,364.24
4089,570,19,5,71.8
4090,592,47,2,323.8
4091,668,87,3,1313.88
4092,256,61,3,1423.92
4093,873,69,2,424.68
4094,958,5,4,279.64
4095,619,72,4,1920.36
4096,136,23,1,288.58
4097,7,85,2,151.0
4098,15,78,5,1683.45
4099,916,41,2,277.04
4100,551,52,2,886.88
4101,166,22,1,166.85
4102,80,6,1,16.23
4103,284,20,1,399.18
4104,510,62,5,365.15
4105,102,91,1,182.12
4106,682,21,4,402.72
4107,303,78,4,1346.76
4108,882,16,4,457.8
4109,916,17,1,85.28
4110,491,3,2,13.24
4111,768,35,1,370.84
4112,227,13,3,1209.6
4113,480,47,5,809.5
4114,650,30,2,806.62
4115,38,47,1,161.9
4116,979,93,3,769.89
4117,75,24,2,108.6
4118,714,37,2,417.38
4119,915,60,1,89.75
4120,111,85,1,75.5
4121,671,7,1,21.88
4122,239,69,1,212.34
4123,727,42,1,358.53
4124,383,90,3,129.75
4125,851,34,5,1800.25
4126,85,13,3,1209.6
4127,50,16,3,343.35
4128,502,100,1,474.29
4129,665,91,4,728.48
4130,347,18,5,1500.25
4131,748,42,1,358.53
4132,923,91,5,910.6
4133,19,42,4,1434.12
4134,336,78,2,673.38
4135,470,98,1,366.95
4136,898,48,2,804.12
4137,696,61,5,2373.2
4138,524,61,1,474.64
4139,330,46,1,47.36
4140,828,31,4,1491.04
4141,619,86,5,2194.55
4142,796,51,4,1457.48
4143,802,46,3,142.08
4144,60,47,5,809.5
4145,70,75,5,2131.65
4146,202,90,1,43.25
4147,209,30,3,1209.93
4148,456,38,4,1964.96
4149,657,96,3,1256.52
4150,647,23,2,577.16
4151,515,50,1,221.23
4152,15,13,2,806.4
4153,972,68,5,2380.6
4154,374,39,4,938.16
4155,996,57,2,763.12
4156,907,78,1,336.69
4157,631,47,2,323.8
4158,598,65,1,185.04
4159,278,50,3,663.69
4160,946,11,5,182.95
4161,112,100,2,948.58
4162,219,28,3,255.9
4163,792,92,4,1090.32
4164,959,76,5,793.25
4165,80,30,4,1613.24
4166,273,39,3,703.62
4167,624,9,3,479.43
4168,513,53,4,277.44
4169,19,52,5,2217.2
4170,699,75,4,1705.32
4171,309,31,4,1491.04
4172,743,31,3,1118.28
4173,319,20,2,798.36
4174,593,80,1,246.24
4175,804,85,4,302.0
4176,237,39,3,703.62
4177,913,23,3,865.74
4178,786,54,5,612.2
4179,239,83,2,493.54
4180,905,42,4,1434.12
4181,183,53,5,346.8
4182,343,59,2,10.3
4183,43,66,1,46.09
4184,614,78,3,1010.07
4185,859,28,3,255.9
4186,802,97,3,333.96
4187,218,65,2,370.08
4188,438,67,5,742.75
4189,669,20,5,1995.9
4190,866,52,1,443.44
4191,42,1,1,184.39
4192,701,72,4,1920.36
4193,203,37,3,626.07
4194,350,89,1,190.02
4195,890,88,5,553.65
4196,926,13,4,1612.8
4197,115,43,3,242.85
4198,901,11,1,36.59
4199,688,40,1,63.99
4200,383,66,1,46.09
4201,174,15,2,59.06
4202,62,51,2,728.74
4203,1,21,3,302.04
4204,159,19,1,14.36
4205,229,67,3,445.65
4206,901,37,1,208.69
4207,661,97,2,222.64
4208,180,75,5,2131.65
4209,826,89,2,380.04
4210,887,88,1,110.73
4211,312,25,1,81.82
4212,903,88,4,442.92
4213,497,74,2,769.1
4214,238,18,2,600.1
4215,487,71,2,978.88
4216,491,49,4,744.96
4217,15,73,1,248.84
4218,426,69,5,1061.7
4219,627,73,5,1244.2
4220,542,87,3,1313.88
4221,860,77,3,1149.51
4222,150,28,5,426.5
4223,33,85,3,226.5
4224,879,37,1,208.69
4225,416,28,4,341.2
4226,915,6,5,81.15
4227,251,2,1,305.04
4228,627,19,5,71.8
4229,228,69,1,212.34
4230,524,16,3,343.35
4231,34,97,5,556.6
4232,979,31,4,1491.04
4233,769,3,2,13.24
4234,397,10,4,1072.68
4235,545,18,1,300.05
4236,274,26,5,2126.1
4237,544,66,5,230.45
4238,472,13,1,403.2
4239,545,95,2,971.74
4240,779,72,5,2400.45
4241,498,64,5,1090.95
4242,198,48,1,402.06
4243,727,19,1,14.36
4244,23,47,1,161.9
4245,794,30,5,2016.55
4246,799,62,1,73.03
4247,42,71,2,978.88
4248,23,35,4,1483.36
4249,543,65,1,185.04
4250,826,89,2,380.04
4251,739,72,2,960.18
4252,119,54,2,244.88
4253,477,11,4,146.36
4254,417,88,4,442.92
4255,342,52,3,1330.32
4256,911,52,3,1330.32
4257,887,99,5,1031.8
4258,4,28,3,255.9
4259,877,3,2,13.24
4260,847,21,5,503.4
4261,260,25,3,245.46
4262,128,100,5,2371.45
4263,649,50,4,884.92
4264,861,71,3,1468.32
4265,840,71,1,489.44
4266,524,58,1,414.1
4267,214,89,4,760.08
4268,738,31,3,1118.28
4269,72,20,5,1995.9
4270,671,61,2,949.28
4271,400,34,5,1800.25
4272,915,4,2,575.88
4273,500,96,5,2094.2
4274,827,95,3,1457.61
4275,181,70,5,1151.15
4276,57,82,3,1301.28
4277,820,28,5,426.5
4278,769,16,3,343.35
4279,550,47,1,161.9
4280,757,21,4,402.72
4281,149,56,2,632.94
4282,542,66,1,46.09
4283,921,71,5,2447.2
4284,912,88,1,110.73
4285,908,39,4,938.16
4286,105,69,1,212.34
4287,633,75,3,1278.99
